Item ID,Weight(in kg.),PricePerUnit,Quantity,Shipping Cost,ShippingRevenue,LogisticProfit,DeliveryStatus
7186,110,5,261,18,21,3,FALSE
7187,175,28,87,4,84,80,FALSE
7188,105,25,142,11,81,70,FALSE
7189,190,3,133,3,46,43,FALSE
7190,71,21,118,16,69,53,FALSE
7191,124,7,62,6,87,81,FALSE
7192,119,16,87,1,81,80,FALSE
7193,57,17,148,10,100,90,FALSE
7194,144,2,272,10,47,37,FALSE
7195,68,2,111,7,87,80,FALSE
7196,105,24,290,19,76,57,FALSE
7197,170,26,202,18,41,23,FALSE
7198,67,26,268,13,52,39,FALSE
7199,70,1,67,16,44,28,FALSE
7200,124,25,196,7,24,17,FALSE
7201,133,10,179,17,63,46,FALSE
7202,110,13,46,18,30,12,FALSE
7203,161,7,238,13,72,59,FALSE
7204,32,1,193,14,65,51,FALSE
7205,200,12,236,3,27,24,FALSE
7206,24,18,215,17,82,65,FALSE
7207,158,6,201,5,82,77,True
7208,110,6,151,19,64,45,FALSE
7209,50,17,26,16,45,29,FALSE
7210,196,8,51,8,81,73,FALSE
7211,72,10,25,15,81,66,FALSE
7212,133,12,281,10,44,34,FALSE
7213,62,29,128,1,32,31,FALSE
7214,70,14,197,18,77,59,FALSE
7215,117,21,62,10,41,31,FALSE
7216,172,30,202,4,65,61,FALSE
7217,146,22,95,19,76,57,FALSE
7218,115,29,132,16,75,59,FALSE
7219,27,7,168,4,22,18,FALSE
7220,44,7,165,13,23,10,FALSE
7221,170,10,83,9,49,40,FALSE
7222,200,9,36,5,42,37,FALSE
7223,59,7,27,9,50,41,FALSE
7224,73,6,217,4,62,58,FALSE
7225,79,19,209,19,51,32,FALSE
7226,21,24,249,7,83,76,FALSE
7227,174,28,29,7,51,44,True
7228,118,24,228,13,53,40,FALSE
7229,112,5,223,18,57,39,FALSE
7230,117,3,117,5,95,90,FALSE
7231,23,2,233,9,54,45,FALSE
7232,64,22,270,5,20,15,FALSE
7233,176,15,292,9,95,86,FALSE
7234,131,13,62,18,69,51,FALSE
7235,152,19,158,19,75,56,FALSE
7236,167,26,73,10,39,29,FALSE
7237,169,19,168,19,29,10,FALSE
7238,68,14,120,17,91,74,FALSE
7239,182,21,262,18,77,59,FALSE
7240,46,25,71,10,63,53,FALSE
7241,110,5,154,15,70,55,FALSE
7242,95,18,71,19,36,17,FALSE
7243,53,2,62,7,52,45,True
7244,46,5,135,17,77,60,FALSE
7245,101,13,186,20,78,58,FALSE
7246,57,28,87,6,82,76,FALSE
7247,26,24,101,11,34,23,FALSE
7248,185,8,54,12,99,87,FALSE
7249,171,20,179,20,50,30,FALSE
7250,108,17,38,17,25,8,FALSE
7251,92,10,130,3,37,34,FALSE
7252,90,12,157,20,63,43,FALSE
7253,189,15,256,16,49,33,True
7254,72,1,290,20,72,52,FALSE
7255,138,15,214,12,26,14,FALSE
7256,168,21,274,10,81,71,FALSE
7257,94,5,254,20,61,41,FALSE
7258,28,13,81,15,28,13,FALSE
7259,191,18,83,10,58,48,FALSE
7260,136,25,162,7,96,89,FALSE
7261,190,13,187,16,39,23,FALSE
7262,64,24,128,14,99,85,FALSE
7263,73,13,282,19,64,45,FALSE
7264,140,25,83,15,22,7,FALSE
7265,82,11,267,15,70,55,FALSE
7266,35,19,30,6,99,93,FALSE
7267,169,2,187,2,40,38,FALSE
7268,103,18,295,17,47,30,FALSE
7269,194,15,82,20,63,43,FALSE
7270,52,20,243,2,71,69,FALSE
7271,44,25,238,20,95,75,FALSE
7272,48,27,208,14,76,62,FALSE
7273,166,21,236,3,92,89,FALSE
7274,77,11,44,18,22,4,FALSE
7275,185,27,270,16,65,49,FALSE
7276,68,1,224,14,20,6,FALSE
7277,29,21,220,11,68,57,FALSE
7278,91,24,72,9,57,48,FALSE
7279,191,14,199,11,69,58,FALSE
7280,168,23,230,17,91,74,FALSE
7281,87,8,150,5,58,53,FALSE
7282,109,14,188,17,66,49,FALSE
7283,53,14,98,13,69,56,FALSE
7284,170,24,260,20,35,15,FALSE
7285,40,26,67,2,79,77,FALSE
7286,23,19,237,19,42,23,FALSE
7287,145,11,222,1,53,52,FALSE
7288,173,20,242,2,29,27,FALSE
7289,104,16,267,2,91,89,FALSE
7290,84,2,134,5,61,56,FALSE
7291,68,27,244,16,67,51,FALSE
7292,188,14,236,13,65,52,FALSE
7293,138,14,113,11,38,27,FALSE
7294,98,24,139,18,51,33,FALSE
7295,199,27,47,2,90,88,FALSE
7296,139,13,122,16,73,57,FALSE
7297,114,13,112,10,58,48,FALSE
7298,166,12,206,19,53,34,FALSE
7299,47,13,109,17,22,5,FALSE
7300,122,2,128,15,72,57,FALSE
7301,64,25,227,15,40,25,FALSE
7302,140,3,45,16,80,64,FALSE
7303,176,3,137,2,32,30,FALSE
7304,46,16,274,9,48,39,True
7305,112,14,153,4,67,63,FALSE
7306,47,30,20,2,50,48,FALSE
7307,47,19,243,7,90,83,FALSE
7308,79,18,296,16,92,76,FALSE
7309,192,18,35,13,74,61,FALSE
7310,48,5,126,3,71,68,FALSE
7311,106,12,115,3,24,21,FALSE
7312,181,8,218,13,23,10,FALSE
7313,193,3,51,13,73,60,FALSE
7314,75,18,279,12,65,53,FALSE
7315,100,11,140,16,93,77,FALSE
7316,163,14,124,12,63,51,FALSE
7317,96,18,215,16,32,16,FALSE
7318,126,14,252,13,32,19,FALSE
7319,182,24,275,19,78,59,FALSE
7320,162,12,154,14,75,61,FALSE
7321,136,19,124,2,65,63,FALSE
7322,102,12,191,3,33,30,FALSE
7323,165,12,200,3,90,87,FALSE
7324,29,15,95,9,32,23,FALSE
7325,128,16,249,4,92,88,FALSE
7326,145,9,176,10,36,26,FALSE
7327,196,11,140,1,83,82,FALSE
7328,160,15,54,17,52,35,FALSE
7329,115,1,62,16,26,10,FALSE
7330,126,9,150,3,26,23,FALSE
7331,68,9,30,17,78,61,FALSE
7332,150,2,55,13,98,85,FALSE
7333,39,8,80,16,99,83,FALSE
7334,61,4,126,11,77,66,FALSE
7335,175,30,182,14,33,19,FALSE
7336,172,29,138,15,31,16,FALSE
7337,149,22,269,8,20,12,FALSE
7338,157,16,29,9,65,56,FALSE
7339,193,25,211,10,78,68,FALSE
7340,38,26,230,6,87,81,FALSE
7341,152,14,246,7,35,28,FALSE
7342,117,18,152,12,97,85,True
7343,179,19,242,13,77,64,FALSE
7344,67,22,243,12,88,76,FALSE
7345,94,9,299,19,60,41,FALSE
7346,37,17,53,8,82,74,FALSE
7347,60,4,134,17,45,28,FALSE
7348,74,11,153,7,85,78,FALSE
7349,145,6,199,5,65,60,FALSE
7350,87,20,88,7,76,69,FALSE
7351,150,17,78,7,49,42,FALSE
7352,174,26,118,20,35,15,FALSE
7353,50,1,162,3,67,64,FALSE
7354,188,14,98,18,91,73,FALSE
7355,174,18,22,11,24,13,FALSE
7356,94,7,226,14,78,64,FALSE
7357,112,2,210,10,45,35,FALSE
7358,181,27,25,14,38,24,True
7359,24,13,201,7,70,63,FALSE
7360,155,17,242,15,45,30,FALSE
7361,193,29,256,11,95,84,FALSE
7362,108,26,296,18,37,19,FALSE
7363,33,20,151,6,92,86,FALSE
7364,54,9,98,12,89,77,FALSE
7365,148,16,239,9,94,85,FALSE
7366,28,4,191,19,57,38,FALSE
7367,34,26,138,8,55,47,FALSE
7368,168,11,27,20,21,1,FALSE
7369,168,15,214,7,41,34,FALSE
7370,27,6,53,18,57,39,FALSE
7371,102,20,196,10,78,68,FALSE
7372,159,12,137,4,21,17,FALSE
7373,140,23,185,4,27,23,FALSE
7374,153,21,284,12,96,84,FALSE
7375,26,15,30,2,90,88,FALSE
7376,187,22,151,17,61,44,FALSE
7377,38,12,132,4,42,38,FALSE
7378,107,4,206,4,21,17,FALSE
7379,27,19,279,14,99,85,FALSE
7380,78,13,292,16,52,36,FALSE
7381,75,6,102,17,47,30,FALSE
7382,97,20,105,6,31,25,FALSE
7383,177,18,288,8,96,88,FALSE
7384,109,25,128,14,69,55,FALSE
7385,121,11,137,8,61,53,FALSE
7386,156,6,198,17,36,19,FALSE
7387,80,16,50,14,72,58,FALSE
7388,155,6,266,16,20,4,True
7389,112,17,159,8,38,30,FALSE
7390,54,20,263,9,64,55,FALSE
7391,31,28,25,18,86,68,FALSE
7392,51,18,245,12,94,82,FALSE
7393,180,2,207,7,89,82,FALSE
7394,111,23,226,4,56,52,FALSE
7395,183,24,41,9,96,87,FALSE
7396,158,3,191,15,72,57,FALSE
7397,95,22,179,19,61,42,FALSE
7398,69,17,175,3,55,52,True
7399,138,29,108,8,28,20,FALSE
7400,117,15,237,1,54,53,FALSE
7401,82,9,260,16,68,52,FALSE
7402,191,12,78,14,24,10,FALSE
7403,151,30,78,17,69,52,FALSE
7404,30,11,253,1,81,80,FALSE
7405,191,12,103,3,76,73,FALSE
7406,141,27,137,8,43,35,FALSE
7407,64,29,133,14,75,61,FALSE
7408,33,1,49,16,68,52,FALSE
7409,132,28,61,17,23,6,FALSE
7410,168,28,270,6,31,25,FALSE
7411,133,25,267,17,68,51,FALSE
7412,63,15,291,4,54,50,FALSE
7413,66,1,214,16,82,66,FALSE
7414,90,17,44,2,31,29,FALSE
7415,192,21,105,3,89,86,FALSE
7416,199,10,235,2,94,92,FALSE
7417,39,22,220,17,45,28,FALSE
7418,182,21,149,15,67,52,FALSE
7419,72,20,20,7,47,40,FALSE
7420,180,28,201,20,61,41,FALSE
7421,197,28,86,5,41,36,FALSE
7422,67,19,283,8,62,54,FALSE
7423,118,6,204,13,42,29,FALSE
7424,107,13,194,8,38,30,FALSE
7425,45,30,299,12,77,65,FALSE
7426,105,1,109,15,47,32,FALSE
7427,175,9,235,5,46,41,FALSE
7428,175,25,53,7,80,73,FALSE
7429,99,22,291,8,65,57,FALSE
7430,126,8,39,7,76,69,FALSE
7431,45,17,270,4,22,18,FALSE
7432,125,27,71,8,71,63,FALSE
7433,20,19,246,4,81,77,FALSE
7434,143,23,209,16,52,36,FALSE
7435,199,2,297,5,42,37,FALSE
7436,140,8,63,7,24,17,FALSE
7437,51,27,60,11,67,56,FALSE
7438,183,16,90,6,43,37,FALSE
7439,76,9,131,1,33,32,FALSE
7440,143,17,172,18,78,60,FALSE
7441,140,21,178,17,94,77,FALSE
7442,148,11,230,15,30,15,FALSE
7443,178,15,207,15,42,27,FALSE
7444,126,14,36,4,74,70,FALSE
7445,101,11,149,19,84,65,FALSE
7446,144,6,121,6,64,58,FALSE
7447,85,10,289,3,28,25,FALSE
7448,85,13,217,20,32,12,FALSE
7449,118,23,88,7,61,54,FALSE
7450,49,8,60,5,92,87,FALSE
7451,147,22,214,17,82,65,FALSE
7452,167,5,219,18,75,57,FALSE
7453,140,29,286,13,57,44,FALSE
7454,167,17,34,12,91,79,FALSE
7455,55,27,21,18,91,73,FALSE
7456,44,7,272,11,34,23,FALSE
7457,167,20,274,17,42,25,FALSE
7458,57,25,236,18,36,18,FALSE
7459,99,13,246,19,27,8,FALSE
7460,177,29,258,8,25,17,FALSE
7461,159,7,55,13,67,54,FALSE
7462,24,27,194,12,56,44,FALSE
7463,26,19,133,12,45,33,FALSE
7464,53,4,211,12,62,50,FALSE
7465,29,8,255,4,88,84,FALSE
7466,50,20,299,16,73,57,FALSE
7467,198,23,91,14,24,10,FALSE
7468,190,13,23,11,50,39,FALSE
7469,37,8,20,13,78,65,FALSE
7470,151,7,116,2,78,76,FALSE
7471,175,25,260,5,49,44,FALSE
7472,74,19,260,1,60,59,FALSE
7473,52,19,214,6,72,66,FALSE
7474,161,30,236,20,70,50,FALSE
7475,36,12,222,1,77,76,FALSE
7476,24,5,234,4,73,69,FALSE
7477,69,9,289,20,91,71,FALSE
7478,195,9,223,14,66,52,FALSE
7479,89,26,53,18,43,25,FALSE
7480,110,6,170,12,76,64,FALSE
7481,25,18,64,16,58,42,FALSE
7482,70,8,291,1,38,37,FALSE
7483,112,6,160,20,54,34,FALSE
7484,196,6,81,14,47,33,FALSE
7485,32,2,218,6,28,22,FALSE
7486,79,23,149,8,35,27,FALSE
7487,189,22,200,14,57,43,FALSE
7488,30,3,269,10,35,25,FALSE
7489,28,11,30,10,58,48,True
7490,186,6,67,17,33,16,FALSE
7491,86,27,20,5,74,69,FALSE
7492,162,7,290,4,91,87,FALSE
7493,86,17,221,16,48,32,FALSE
7494,21,21,29,20,78,58,FALSE
7495,114,14,105,17,94,77,FALSE
7496,199,14,117,18,50,32,FALSE
7497,174,30,237,19,37,18,FALSE
7498,159,25,202,14,65,51,FALSE
7499,141,29,23,17,48,31,FALSE
7500,163,4,251,13,85,72,FALSE
7501,128,15,284,16,93,77,FALSE
7502,119,11,79,7,85,78,FALSE
7503,181,1,115,11,88,77,FALSE
7504,50,3,126,1,90,89,FALSE
7505,154,26,240,19,54,35,FALSE
7506,154,26,102,14,66,52,FALSE
7507,99,8,109,8,63,55,FALSE
7508,126,26,75,13,30,17,FALSE
7509,84,10,207,16,44,28,FALSE
7510,161,21,295,3,28,25,FALSE
7511,126,26,212,14,93,79,FALSE
7512,120,24,38,17,87,70,FALSE
7513,84,6,69,16,31,15,FALSE
7514,61,16,206,12,86,74,FALSE
7515,182,23,209,15,85,70,FALSE
7516,162,10,241,1,48,47,FALSE
7517,24,8,242,9,71,62,FALSE
7518,28,12,173,3,53,50,FALSE
7519,32,2,96,7,84,77,FALSE
7520,86,12,43,4,23,19,FALSE
7521,28,17,211,10,79,69,FALSE
7522,176,3,159,1,58,57,FALSE
7523,144,13,55,14,85,71,FALSE
7524,27,2,26,13,82,69,FALSE
7525,122,6,280,8,80,72,FALSE
7526,146,18,161,1,49,48,FALSE
7527,103,25,37,6,62,56,FALSE
7528,33,20,263,2,34,32,FALSE
7529,153,19,264,15,84,69,FALSE
7530,65,9,109,6,94,88,FALSE
7531,38,12,81,13,54,41,FALSE
7532,176,26,150,5,44,39,FALSE
7533,190,7,40,18,49,31,FALSE
7534,112,28,115,17,63,46,True
7535,133,25,240,2,56,54,FALSE
7536,112,6,300,4,58,54,FALSE
7537,64,27,23,11,89,78,FALSE
7538,133,9,290,10,33,23,FALSE
7539,144,13,201,5,96,91,FALSE
7540,44,14,26,11,66,55,FALSE
7541,141,1,245,20,65,45,FALSE
7542,113,3,241,6,39,33,FALSE
7543,105,23,224,14,94,80,FALSE
7544,125,1,64,1,65,64,FALSE
7545,90,1,58,8,83,75,FALSE
7546,175,23,77,16,46,30,FALSE
7547,171,2,92,14,96,82,FALSE
7548,102,1,234,17,75,58,FALSE
7549,126,13,63,17,23,6,FALSE
7550,61,26,235,16,92,76,FALSE
7551,151,24,27,8,20,12,FALSE
7552,75,25,57,4,96,92,FALSE
7553,80,23,57,10,79,69,FALSE
7554,64,28,227,19,24,5,FALSE
7555,44,4,184,2,89,87,FALSE
7556,132,5,182,5,92,87,FALSE
7557,162,7,223,10,87,77,FALSE
7558,111,8,265,17,41,24,FALSE
7559,145,3,94,13,82,69,FALSE
7560,53,1,227,16,94,78,FALSE
7561,28,7,297,17,59,42,FALSE
7562,199,14,95,11,69,58,FALSE
7563,129,5,99,4,57,53,FALSE
7564,189,20,52,7,45,38,FALSE
7565,65,16,189,15,73,58,FALSE
7566,87,19,222,19,30,11,FALSE
7567,118,7,127,20,39,19,FALSE
7568,43,14,206,8,58,50,FALSE
7569,156,10,146,12,52,40,FALSE
7570,81,25,145,14,20,6,FALSE
7571,51,18,41,5,66,61,FALSE
7572,41,25,196,9,37,28,FALSE
7573,163,12,77,20,31,11,FALSE
7574,123,26,174,4,39,35,FALSE
7575,75,23,72,10,60,50,FALSE
7576,94,1,181,9,66,57,FALSE
7577,164,24,237,4,32,28,FALSE
7578,147,14,253,9,47,38,FALSE
7579,177,26,75,10,20,10,FALSE
7580,24,23,214,13,59,46,FALSE
7581,46,26,46,1,43,42,FALSE
7582,137,13,262,4,59,55,FALSE
7583,123,22,289,18,29,11,FALSE
7584,98,26,297,7,98,91,FALSE
7585,75,22,103,7,43,36,FALSE
7586,85,30,87,15,45,30,FALSE
7587,146,22,122,9,44,35,FALSE
7588,97,18,291,13,63,50,FALSE
7589,94,5,119,7,36,29,FALSE
7590,188,27,56,12,83,71,FALSE
7591,107,24,286,12,73,61,FALSE
7592,70,22,232,15,47,32,FALSE
7593,110,16,298,1,20,19,FALSE
7594,102,18,35,10,71,61,FALSE
7595,56,13,240,19,90,71,FALSE
7596,132,4,130,16,69,53,FALSE
7597,68,1,63,18,91,73,FALSE
7598,132,4,218,6,93,87,FALSE
7599,149,4,228,9,76,67,FALSE
7600,60,21,69,7,57,50,FALSE
7601,140,11,100,7,84,77,FALSE
7602,96,13,138,11,67,56,FALSE
7603,24,20,228,10,73,63,FALSE
7604,118,7,176,13,26,13,FALSE
7605,107,7,150,1,52,51,FALSE
7606,167,10,169,6,62,56,FALSE
7607,76,30,252,5,26,21,FALSE
7608,165,8,37,9,69,60,FALSE
7609,20,21,232,11,90,79,FALSE
7610,35,27,125,6,28,22,FALSE
7611,46,7,221,14,44,30,FALSE
7612,137,17,47,15,69,54,FALSE
7613,160,27,74,17,30,13,FALSE
7614,83,11,107,19,97,78,FALSE
7615,149,25,251,13,100,87,FALSE
7616,38,25,105,10,66,56,FALSE
7617,196,23,167,11,63,52,FALSE
7618,22,10,108,14,38,24,FALSE
7619,113,6,73,17,56,39,FALSE
7620,177,26,122,11,88,77,FALSE
7621,23,30,50,1,66,65,FALSE
7622,134,19,70,20,59,39,FALSE
7623,77,15,66,10,31,21,FALSE
7624,67,17,219,12,86,74,FALSE
7625,160,18,140,8,82,74,FALSE
7626,185,17,135,1,59,58,FALSE
7627,63,11,157,19,93,74,FALSE
7628,68,2,220,18,43,25,FALSE
7629,77,9,112,20,97,77,FALSE
7630,170,21,38,8,39,31,FALSE
7631,84,9,96,11,42,31,FALSE
7632,102,16,79,1,79,78,FALSE
7633,39,2,106,20,93,73,FALSE
7634,40,3,247,5,93,88,FALSE
7635,135,3,109,6,52,46,FALSE
7636,54,6,75,10,56,46,FALSE
7637,105,26,108,13,86,73,FALSE
7638,64,27,97,11,23,12,FALSE
7639,200,26,149,2,73,71,FALSE
7640,169,20,218,17,99,82,FALSE
7641,88,16,293,4,21,17,FALSE
7642,103,12,239,15,63,48,FALSE
7643,148,5,278,11,57,46,FALSE
7644,47,14,148,6,44,38,FALSE
7645,176,1,168,17,29,12,FALSE
7646,132,27,25,7,70,63,FALSE
7647,191,1,48,18,45,27,FALSE
7648,44,17,49,17,61,44,FALSE
7649,198,13,220,2,48,46,FALSE
7650,51,29,52,11,68,57,FALSE
7651,187,17,290,1,63,62,FALSE
7652,154,9,48,10,89,79,FALSE
7653,157,16,105,13,65,52,FALSE
7654,145,26,260,5,29,24,FALSE
7655,183,19,255,3,28,25,FALSE
7656,24,15,123,13,65,52,FALSE
7657,77,30,138,15,38,23,FALSE
7658,91,16,141,8,84,76,FALSE
7659,81,7,178,9,54,45,FALSE
7660,42,1,281,3,36,33,FALSE
7661,120,17,170,16,50,34,FALSE
7662,78,29,111,5,91,86,FALSE
7663,139,25,257,13,22,9,FALSE
7664,73,30,189,7,82,75,FALSE
7665,124,17,195,4,87,83,FALSE
7666,124,11,90,14,60,46,FALSE
7667,91,10,46,2,66,64,FALSE
7668,41,19,222,17,53,36,FALSE
7669,113,28,87,3,58,55,FALSE
7670,192,27,82,20,92,72,FALSE
7671,165,20,128,13,45,32,FALSE
7672,111,4,160,7,51,44,FALSE
7673,150,16,40,19,100,81,FALSE
7674,200,24,272,16,58,42,FALSE
7675,25,10,207,7,88,81,FALSE
7676,169,17,148,18,29,11,FALSE
7677,195,3,49,13,90,77,FALSE
7678,67,24,95,17,42,25,FALSE
7679,44,8,94,5,22,17,FALSE
7680,160,29,206,2,94,92,FALSE
7681,186,15,208,14,26,12,FALSE
7682,176,1,218,4,74,70,FALSE
7683,173,2,140,14,90,76,FALSE
7684,73,26,85,7,78,71,FALSE
7685,32,28,179,6,87,81,FALSE
7686,61,10,69,17,85,68,FALSE
7687,91,26,253,3,61,58,FALSE
7688,144,29,210,4,99,95,FALSE
7689,99,22,254,15,43,28,True
7690,185,8,20,6,38,32,FALSE
7691,114,25,42,1,99,98,FALSE
7692,160,19,73,5,56,51,FALSE
7693,104,12,32,17,22,5,FALSE
7694,20,2,114,6,56,50,FALSE
7695,178,21,205,20,74,54,FALSE
7696,124,12,266,4,98,94,FALSE
7697,174,15,196,15,27,12,FALSE
7698,106,15,256,5,62,57,FALSE
7699,137,16,94,12,54,42,FALSE
7700,91,29,92,8,87,79,FALSE
7701,145,25,124,15,76,61,FALSE
7702,68,10,188,7,28,21,FALSE
7703,20,16,50,19,99,80,FALSE
7704,145,6,78,6,92,86,FALSE
7705,191,29,89,19,71,52,FALSE
7706,95,13,174,1,31,30,FALSE
7707,163,3,210,2,43,41,FALSE
7708,102,29,157,2,35,33,FALSE
7709,190,23,172,15,69,54,FALSE
7710,32,2,280,8,45,37,FALSE
7711,194,14,103,17,93,76,FALSE
7712,185,11,212,3,74,71,FALSE
7713,160,1,215,1,49,48,FALSE
7714,78,19,148,11,94,83,FALSE
7715,87,18,50,10,53,43,FALSE
7716,136,29,111,14,42,28,True
7717,122,18,109,17,53,36,True
7718,50,21,263,6,65,59,FALSE
7719,188,16,98,9,86,77,FALSE
7720,42,4,85,15,53,38,FALSE
7721,138,30,215,18,25,7,FALSE
7722,188,18,144,2,62,60,FALSE
7723,135,7,231,8,32,24,FALSE
7724,163,10,38,12,41,29,FALSE
7725,129,30,108,7,51,44,FALSE
7726,109,25,47,9,40,31,FALSE
7727,125,14,141,5,78,73,FALSE
7728,82,17,21,13,66,53,True
7729,39,29,86,13,43,30,FALSE
7730,153,16,52,15,40,25,FALSE
7731,189,17,153,6,85,79,FALSE
7732,30,27,113,4,55,51,FALSE
7733,196,28,192,9,25,16,FALSE
7734,61,5,179,3,85,82,FALSE
7735,163,18,104,8,61,53,FALSE
7736,58,2,146,20,44,24,FALSE
7737,31,14,95,13,70,57,FALSE
7738,38,29,242,4,94,90,FALSE
7739,188,27,274,19,20,1,FALSE
7740,133,8,130,9,66,57,FALSE
7741,68,11,28,5,94,89,FALSE
7742,126,26,273,5,36,31,FALSE
7743,169,4,152,17,49,32,FALSE
7744,111,11,214,18,100,82,FALSE
7745,159,24,140,11,53,42,FALSE
7746,92,13,195,17,26,9,FALSE
7747,129,4,155,19,61,42,FALSE
7748,77,20,170,9,81,72,FALSE
7749,67,1,171,14,38,24,FALSE
7750,78,4,50,7,93,86,FALSE
7751,90,18,71,17,67,50,FALSE
7752,150,16,21,19,99,80,FALSE
7753,68,18,255,2,93,91,FALSE
7754,33,27,145,8,96,88,FALSE
7755,27,18,278,1,28,27,FALSE
7756,139,14,276,15,21,6,FALSE
7757,122,16,176,5,93,88,True
7758,113,15,253,12,40,28,FALSE
7759,74,16,228,16,24,8,FALSE
7760,183,3,149,9,100,91,FALSE
7761,83,10,117,7,87,80,FALSE
7762,121,26,95,15,80,65,FALSE
7763,102,9,199,3,64,61,FALSE
7764,85,1,177,14,39,25,FALSE
7765,21,9,26,11,69,58,FALSE
7766,65,14,187,15,58,43,FALSE
7767,146,7,299,5,97,92,FALSE
7768,67,21,27,10,72,62,FALSE
7769,85,7,236,12,22,10,FALSE
7770,94,25,158,9,49,40,FALSE
7771,188,23,58,8,83,75,FALSE
7772,70,2,150,12,26,14,FALSE
7773,148,23,161,11,80,69,FALSE
7774,40,20,250,20,21,1,FALSE
7775,29,2,121,16,70,54,FALSE
7776,73,24,207,5,45,40,FALSE
7777,81,29,290,19,51,32,FALSE
7778,60,29,80,17,61,44,FALSE
7779,157,19,134,17,91,74,FALSE
7780,50,6,277,2,88,86,FALSE
7781,192,12,235,11,22,11,FALSE
7782,143,20,181,2,97,95,FALSE
7783,84,12,85,3,58,55,FALSE
7784,89,24,100,3,88,85,FALSE
7785,52,7,254,5,67,62,FALSE
7786,38,8,86,12,91,79,FALSE
7787,103,13,243,10,50,40,FALSE
7788,191,12,165,3,69,66,FALSE
7789,61,21,174,8,70,62,FALSE
7790,109,12,109,2,54,52,True
7791,71,9,223,15,65,50,FALSE
7792,48,4,157,13,37,24,FALSE
7793,22,22,182,1,24,23,FALSE
7794,148,29,202,8,83,75,FALSE
7795,162,29,294,8,28,20,FALSE
7796,67,30,178,15,31,16,FALSE
7797,50,22,141,7,42,35,FALSE
7798,30,9,50,18,68,50,FALSE
7799,58,27,36,3,28,25,FALSE
7800,25,14,169,11,22,11,FALSE
7801,181,18,241,4,35,31,FALSE
7802,73,19,48,13,51,38,FALSE
7803,80,29,267,10,57,47,FALSE
7804,104,27,212,19,28,9,FALSE
7805,49,20,47,19,78,59,FALSE
7806,188,21,299,18,57,39,FALSE
7807,84,8,52,18,20,2,FALSE
7808,154,2,298,15,50,35,FALSE
7809,94,29,71,13,26,13,FALSE
7810,37,26,48,17,78,61,FALSE
7811,117,10,242,16,92,76,FALSE
7812,97,13,291,18,91,73,FALSE
7813,187,28,120,17,49,32,FALSE
7814,22,30,207,18,63,45,FALSE
7815,98,2,271,7,47,40,FALSE
7816,166,23,280,19,64,45,FALSE
7817,20,13,57,5,87,82,FALSE
7818,39,10,20,4,77,73,FALSE
7819,58,29,286,14,100,86,FALSE
7820,152,4,286,7,22,15,FALSE
7821,69,18,219,8,27,19,FALSE
7822,102,4,150,18,39,21,FALSE
7823,130,27,280,15,32,17,FALSE
7824,53,7,195,15,66,51,FALSE
7825,184,14,85,13,55,42,FALSE
7826,31,9,156,13,23,10,FALSE
7827,179,27,109,20,51,31,FALSE
7828,43,23,69,19,88,69,FALSE
7829,177,25,117,18,68,50,True
7830,177,11,123,8,60,52,FALSE
7831,137,24,270,19,38,19,FALSE
7832,127,18,71,7,69,62,FALSE
7833,48,28,174,13,92,79,FALSE
7834,41,2,215,3,88,85,FALSE
7835,118,10,146,9,67,58,FALSE
7836,99,10,86,2,91,89,FALSE
7837,156,5,257,8,70,62,FALSE
7838,166,23,197,6,98,92,FALSE
7839,108,3,294,17,65,48,FALSE
7840,64,17,177,16,66,50,FALSE
7841,191,19,122,1,89,88,FALSE
7842,136,14,121,6,34,28,FALSE
7843,142,24,169,20,27,7,FALSE
7844,40,2,146,6,58,52,FALSE
7845,176,21,297,8,21,13,FALSE
7846,130,13,31,16,78,62,FALSE
7847,143,2,228,18,72,54,FALSE
7848,198,28,241,5,75,70,FALSE
7849,86,5,159,18,23,5,FALSE
7850,200,29,173,10,92,82,FALSE
7851,120,23,31,14,80,66,FALSE
7852,65,27,212,7,32,25,FALSE
7853,180,28,135,3,63,60,FALSE
7854,39,25,52,11,53,42,FALSE
7855,103,25,154,12,98,86,FALSE
7856,32,12,154,15,76,61,FALSE
7857,80,24,167,12,39,27,FALSE
7858,83,16,263,20,64,44,FALSE
7859,66,21,207,14,98,84,FALSE
7860,157,6,262,12,98,86,FALSE
7861,41,16,34,5,77,72,FALSE
7862,175,10,194,2,53,51,FALSE
7863,71,7,128,17,35,18,FALSE
7864,30,12,276,7,94,87,FALSE
7865,32,23,162,5,73,68,FALSE
7866,159,25,100,6,37,31,FALSE
7867,178,8,121,20,47,27,FALSE
7868,185,10,86,18,98,80,FALSE
7869,60,13,189,9,34,25,FALSE
7870,159,29,90,9,28,19,FALSE
7871,59,25,37,9,94,85,FALSE
7872,126,18,78,19,68,49,FALSE
7873,143,20,27,20,83,63,FALSE
7874,59,21,271,1,49,48,FALSE
7875,174,24,212,7,92,85,FALSE
7876,127,17,148,14,30,16,FALSE
7877,26,26,134,16,61,45,FALSE
7878,94,10,126,19,59,40,FALSE
7879,100,24,32,15,36,21,FALSE
7880,197,26,147,3,93,90,FALSE
7881,116,17,199,16,40,24,FALSE
7882,60,26,80,17,53,36,FALSE
7883,93,25,253,3,84,81,FALSE
7884,171,8,295,20,87,67,FALSE
